Date,Time,Time Interval,Number of Swipes,Dining Hall,Month of the Year,Dining Menu Quality,Exam/Reading Period or Weekend,Number of Students on Campus,Campus Events with Takeout Food,Number of Students on Declining Balance
12/19/24,17:00,1,85,0,12,2,1,1881,0,1600
12/19/24,17:15,2,110,1,12,2,1,1881,0,1600
12/19/24,17:15,2,101,0,12,2,1,1881,0,1600
12/19/24,17:30,3,112,1,12,2,1,1881,0,1600
12/19/24,17:30,3,78,0,12,2,1,1881,0,1600
12/19/24,17:45,4,96,1,12,2,1,1881,0,1600
12/19/24,17:45,4,90,0,12,2,1,1881,0,1600
12/19/24,18:00,5,165,1,12,2,1,1881,0,1600
12/19/24,18:00,5,186,0,12,2,1,1881,0,1600
12/19/24,18:15,6,190,1,12,2,1,1881,0,1600
12/19/24,18:15,6,149,0,12,2,1,1881,0,1600
12/19/24,18:30,7,167,1,12,2,1,1881,0,1600
12/19/24,18:30,7,158,0,12,2,1,1881,0,1600
12/19/24,18:45,8,137,1,12,2,1,1881,0,1600
12/19/24,18:45,8,98,0,12,2,1,1881,0,1600
12/19/24,19:00,9,92,1,12,2,1,1881,0,1600
12/19/24,19:00,9,81,0,12,2,1,1881,0,1600
12/19/24,19:15,10,110,1,12,2,1,1881,0,1600
12/19/24,19:15,10,90,0,12,2,1,1881,0,1600
12/19/24,19:30,11,93,1,12,2,1,1881,0,1600
12/19/24,19:30,11,96,0,12,2,1,1881,0,1600
12/19/24,19:45,12,118,1,12,2,1,1881,0,1600
12/19/24,19:45,12,83,0,12,2,1,1881,0,1600
12/20/24,17:00,1,135,1,12,3,1,1881,0,1600
12/20/24,17:00,1,86,0,12,3,1,1881,0,1600
12/20/24,17:15,2,118,1,12,3,1,1881,0,1600
12/20/24,17:15,2,90,0,12,3,1,1881,0,1600
12/20/24,17:30,3,123,1,12,3,1,1881,0,1600
12/20/24,17:30,3,108,0,12,3,1,1881,0,1600
12/20/24,17:45,4,135,1,12,3,1,1881,0,1600
12/20/24,17:45,4,93,0,12,3,1,1881,0,1600
12/20/24,18:00,5,215,1,12,3,1,1881,0,1600
12/20/24,18:00,5,176,0,12,3,1,1881,0,1600
12/20/24,18:15,6,237,1,12,3,1,1881,0,1600
12/20/24,18:15,6,179,0,12,3,1,1881,0,1600
12/20/24,18:30,7,210,1,12,3,1,1881,0,1600
12/20/24,18:30,7,197,0,12,3,1,1881,0,1600
12/20/24,18:45,8,141,1,12,3,1,1881,0,1600
12/20/24,18:45,8,96,0,12,3,1,1881,0,1600
12/20/24,19:00,9,131,1,12,3,1,1881,0,1600
12/20/24,19:00,9,99,0,12,3,1,1881,0,1600
12/20/24,19:15,10,109,1,12,3,1,1881,0,1600
12/20/24,19:15,10,99,0,12,3,1,1881,0,1600
12/20/24,19:30,11,101,1,12,3,1,1881,0,1600
12/20/24,19:30,11,69,0,12,3,1,1881,0,1600
12/20/24,19:45,12,122,1,12,3,1,1881,0,1600
12/20/24,19:45,12,84,0,12,3,1,1881,0,1600
1/21/25,17:00,1,172,1,1,3,0,1711,0,1600
1/21/25,17:00,1,151,0,1,3,0,1711,0,1600
1/21/25,17:15,2,160,1,1,3,0,1711,0,1600
1/21/25,17:15,2,133,0,1,3,0,1711,0,1600
1/21/25,17:30,3,172,1,1,3,0,1711,0,1600
1/21/25,17:30,3,109,0,1,3,0,1711,0,1600
1/21/25,17:45,4,180,1,1,3,0,1711,0,1600
1/21/25,17:45,4,121,0,1,3,0,1711,0,1600
1/21/25,18:00,5,332,1,1,3,0,1711,0,1600
1/21/25,18:00,5,250,0,1,3,0,1711,0,1600
1/21/25,18:15,6,288,1,1,3,0,1711,0,1600
1/21/25,18:15,6,211,0,1,3,0,1711,0,1600
1/21/25,18:30,7,292,1,1,3,0,1711,0,1600
1/21/25,18:30,7,250,0,1,3,0,1711,0,1600
1/21/25,18:45,8,148,1,1,3,0,1711,0,1600
1/21/25,18:45,8,120,0,1,3,0,1711,0,1600
1/21/25,19:00,9,160,1,1,3,0,1711,0,1600
1/21/25,19:00,9,122,0,1,3,0,1711,0,1600
1/21/25,19:15,10,162,1,1,3,0,1711,0,1600
1/21/25,19:15,10,113,0,1,3,0,1711,0,1600
1/21/25,19:30,11,161,1,1,3,0,1711,0,1600
1/21/25,19:30,11,140,0,1,3,0,1711,0,1600
1/21/25,19:45,12,186,1,1,3,0,1711,0,1600
1/21/25,19:45,12,136,0,1,3,0,1711,0,1600
1/22/25,17:00,1,183,1,1,3,0,1711,0,1600
1/22/25,17:00,1,123,0,1,3,0,1711,0,1600
1/22/25,17:15,2,194,1,1,3,0,1711,0,1600
1/22/25,17:15,2,105,0,1,3,0,1711,0,1600
1/22/25,17:30,3,139,1,1,3,0,1711,0,1600
1/22/25,17:30,3,126,0,1,3,0,1711,0,1600
1/22/25,17:45,4,150,1,1,3,0,1711,0,1600
1/22/25,17:45,4,128,0,1,3,0,1711,0,1600
1/22/25,18:00,5,300,1,1,3,0,1711,0,1600
1/22/25,18:00,5,250,0,1,3,0,1711,0,1600
1/22/25,18:15,6,296,1,1,3,0,1711,0,1600
1/22/25,18:15,6,250,0,1,3,0,1711,0,1600
1/22/25,18:30,7,272,1,1,3,0,1711,0,1600
1/22/25,18:30,7,247,0,1,3,0,1711,0,1600
1/22/25,18:45,8,157,1,1,3,0,1711,0,1600
1/22/25,18:45,8,122,0,1,3,0,1711,0,1600
1/22/25,19:00,9,155,1,1,3,0,1711,0,1600
1/22/25,19:00,9,121,0,1,3,0,1711,0,1600
1/22/25,19:15,10,184,1,1,3,0,1711,0,1600
1/22/25,19:15,10,124,0,1,3,0,1711,0,1600
1/22/25,19:30,11,149,1,1,3,0,1711,0,1600
1/22/25,19:30,11,109,0,1,3,0,1711,0,1600
1/22/25,19:45,12,156,1,1,3,0,1711,0,1600
1/22/25,19:45,12,126,0,1,3,0,1711,0,1600
1/23/25,17:00,1,106,1,1,4,0,1711,1,1600
1/23/25,17:00,1,101,0,1,4,0,1711,1,1600
1/23/25,17:15,2,113,1,1,4,0,1711,1,1600
1/23/25,17:15,2,136,0,1,4,0,1711,1,1600
1/23/25,17:30,3,91,1,1,4,0,1711,1,1600
1/23/25,17:30,3,116,0,1,4,0,1711,1,1600
1/23/25,17:45,4,139,1,1,4,0,1711,1,1600
1/23/25,17:45,4,115,0,1,4,0,1711,1,1600
1/23/25,18:00,5,216,1,1,4,0,1711,1,1600
1/23/25,18:00,5,237,0,1,4,0,1711,1,1600
1/23/25,18:15,6,220,1,1,4,0,1711,1,1600
1/23/25,18:15,6,213,0,1,4,0,1711,1,1600
1/23/25,18:30,7,202,1,1,4,0,1711,1,1600
1/23/25,18:30,7,228,0,1,4,0,1711,1,1600
1/23/25,18:45,8,129,1,1,4,0,1711,1,1600
1/23/25,18:45,8,116,0,1,4,0,1711,1,1600
1/23/25,19:00,9,123,1,1,4,0,1711,1,1600
1/23/25,19:00,9,111,0,1,4,0,1711,1,1600
1/23/25,19:15,10,111,1,1,4,0,1711,1,1600
1/23/25,19:15,10,103,0,1,4,0,1711,1,1600
1/23/25,19:30,11,123,1,1,4,0,1711,1,1600
1/23/25,19:30,11,142,0,1,4,0,1711,1,1600
1/23/25,19:45,12,126,1,1,4,0,1711,1,1600
1/23/25,19:45,12,135,0,1,4,0,1711,1,1600
1/24/25,17:00,1,142,1,1,3,0,1711,0,1600
1/24/25,17:00,1,131,0,1,3,0,1711,0,1600
1/24/25,17:15,2,151,1,1,3,0,1711,0,1600
1/24/25,17:15,2,137,0,1,3,0,1711,0,1600
1/24/25,17:30,3,194,1,1,3,0,1711,0,1600
1/24/25,17:30,3,98,0,1,3,0,1711,0,1600
1/24/25,17:45,4,175,1,1,3,0,1711,0,1600
1/24/25,17:45,4,113,0,1,3,0,1711,0,1600
1/24/25,18:00,5,313,1,1,3,0,1711,0,1600
1/24/25,18:00,5,250,0,1,3,0,1711,0,1600
1/24/25,18:15,6,350,1,1,3,0,1711,0,1600
1/24/25,18:15,6,250,0,1,3,0,1711,0,1600
1/24/25,18:30,7,296,1,1,3,0,1711,0,1600
1/24/25,18:30,7,238,0,1,3,0,1711,0,1600
1/24/25,18:45,8,123,1,1,3,0,1711,0,1600
1/24/25,18:45,8,138,0,1,3,0,1711,0,1600
1/24/25,19:00,9,159,1,1,3,0,1711,0,1600
1/24/25,19:00,9,129,0,1,3,0,1711,0,1600
1/24/25,19:15,10,162,1,1,3,0,1711,0,1600
1/24/25,19:15,10,106,0,1,3,0,1711,0,1600
1/24/25,19:30,11,148,1,1,3,0,1711,0,1600
1/24/25,19:30,11,110,0,1,3,0,1711,0,1600
1/24/25,19:45,12,178,1,1,3,0,1711,0,1600
1/24/25,19:45,12,116,0,1,3,0,1711,0,1600
1/27/25,17:00,1,193,1,1,3,0,1711,0,1600
1/27/25,17:00,1,128,0,1,3,0,1711,0,1600
1/27/25,17:15,2,160,1,1,3,0,1711,0,1600
1/27/25,17:15,2,128,0,1,3,0,1711,0,1600
1/27/25,17:30,3,144,1,1,3,0,1711,0,1600
1/27/25,17:30,3,150,0,1,3,0,1711,0,1600
1/27/25,17:45,4,129,1,1,3,0,1711,0,1600
1/27/25,17:45,4,121,0,1,3,0,1711,0,1600
1/27/25,18:00,5,317,1,1,3,0,1711,0,1600
1/27/25,18:00,5,203,0,1,3,0,1711,0,1600
1/27/25,18:15,6,248,1,1,3,0,1711,0,1600
1/27/25,18:15,6,249,0,1,3,0,1711,0,1600
1/27/25,18:30,7,306,1,1,3,0,1711,0,1600
1/27/25,18:30,7,232,0,1,3,0,1711,0,1600
1/27/25,18:45,8,155,1,1,3,0,1711,0,1600
1/27/25,18:45,8,153,0,1,3,0,1711,0,1600
1/27/25,19:00,9,160,1,1,3,0,1711,0,1600
1/27/25,19:00,9,140,0,1,3,0,1711,0,1600
1/27/25,19:15,10,175,1,1,3,0,1711,0,1600
1/27/25,19:15,10,119,0,1,3,0,1711,0,1600
1/27/25,19:30,11,146,1,1,3,0,1711,0,1600
1/27/25,19:30,11,100,0,1,3,0,1711,0,1600
1/27/25,19:45,12,168,1,1,3,0,1711,0,1600
1/27/25,19:45,12,110,0,1,3,0,1711,0,1600
1/28/25,17:00,1,165,1,1,3,0,1711,0,1600
1/28/25,17:00,1,133,0,1,3,0,1711,0,1600
1/28/25,17:15,2,140,1,1,3,0,1711,0,1600
1/28/25,17:15,2,101,0,1,3,0,1711,0,1600
1/28/25,17:30,3,183,1,1,3,0,1711,0,1600
1/28/25,17:30,3,108,0,1,3,0,1711,0,1600
1/28/25,17:45,4,138,1,1,3,0,1711,0,1600
1/28/25,17:45,4,104,0,1,3,0,1711,0,1600
1/28/25,18:00,5,310,1,1,3,0,1711,0,1600
1/28/25,18:00,5,250,0,1,3,0,1711,0,1600
1/28/25,18:15,6,296,1,1,3,0,1711,0,1600
1/28/25,18:15,6,250,0,1,3,0,1711,0,1600
1/28/25,18:30,7,292,1,1,3,0,1711,0,1600
1/28/25,18:30,7,250,0,1,3,0,1711,0,1600
1/28/25,18:45,8,145,1,1,3,0,1711,0,1600
1/28/25,18:45,8,111,0,1,3,0,1711,0,1600
1/28/25,19:00,9,187,1,1,3,0,1711,0,1600
1/28/25,19:00,9,132,0,1,3,0,1711,0,1600
1/28/25,19:15,10,161,1,1,3,0,1711,0,1600
1/28/25,19:15,10,134,0,1,3,0,1711,0,1600
1/28/25,19:30,11,189,1,1,3,0,1711,0,1600
1/28/25,19:30,11,133,0,1,3,0,1711,0,1600
1/28/25,19:45,12,156,1,1,3,0,1711,0,1600
1/28/25,19:45,12,134,0,1,3,0,1711,0,1600
1/29/25,17:00,1,171,1,1,3,0,1711,0,1600
1/29/25,17:00,1,123,0,1,3,0,1711,0,1600
1/29/25,17:15,2,148,1,1,3,0,1711,0,1600
1/29/25,17:15,2,140,0,1,3,0,1711,0,1600
1/29/25,17:30,3,163,1,1,3,0,1711,0,1600
1/29/25,17:30,3,130,0,1,3,0,1711,0,1600
1/29/25,17:45,4,134,1,1,3,0,1711,0,1600
1/29/25,17:45,4,111,0,1,3,0,1711,0,1600
1/29/25,18:00,5,337,1,1,3,0,1711,0,1600
1/29/25,18:00,5,250,0,1,3,0,1711,0,1600
1/29/25,18:15,6,235,1,1,3,0,1711,0,1600
1/29/25,18:15,6,229,0,1,3,0,1711,0,1600
1/29/25,18:30,7,325,1,1,3,0,1711,0,1600
1/29/25,18:30,7,250,0,1,3,0,1711,0,1600
1/29/25,18:45,8,156,1,1,3,0,1711,0,1600
1/29/25,18:45,8,137,0,1,3,0,1711,0,1600
1/29/25,19:00,9,175,1,1,3,0,1711,0,1600
1/29/25,19:00,9,119,0,1,3,0,1711,0,1600
1/29/25,19:15,10,193,1,1,3,0,1711,0,1600
1/29/25,19:15,10,122,0,1,3,0,1711,0,1600
1/29/25,19:30,11,154,1,1,3,0,1711,0,1600
1/29/25,19:30,11,129,0,1,3,0,1711,0,1600
1/29/25,19:45,12,168,1,1,3,0,1711,0,1600
1/29/25,19:45,12,123,0,1,3,0,1711,0,1600
1/30/25,17:00,1,188,1,1,4,0,1711,0,1600
1/30/25,17:00,1,131,0,1,4,0,1711,0,1600
1/30/25,17:15,2,166,1,1,4,0,1711,0,1600
1/30/25,17:15,2,119,0,1,4,0,1711,0,1600
1/30/25,17:30,3,228,1,1,4,0,1711,0,1600
1/30/25,17:30,3,138,0,1,4,0,1711,0,1600
1/30/25,17:45,4,154,1,1,4,0,1711,0,1600
1/30/25,17:45,4,126,0,1,4,0,1711,0,1600
1/30/25,18:00,5,335,1,1,4,0,1711,0,1600
1/30/25,18:00,5,250,0,1,4,0,1711,0,1600
1/30/25,18:15,6,300,1,1,4,0,1711,0,1600
1/30/25,18:15,6,245,0,1,4,0,1711,0,1600
1/30/25,18:30,7,326,1,1,4,0,1711,0,1600
1/30/25,18:30,7,250,0,1,4,0,1711,0,1600
1/30/25,18:45,8,181,1,1,4,0,1711,0,1600
1/30/25,18:45,8,138,0,1,4,0,1711,0,1600
1/30/25,19:00,9,151,1,1,4,0,1711,0,1600
1/30/25,19:00,9,151,0,1,4,0,1711,0,1600
1/30/25,19:15,10,216,1,1,4,0,1711,0,1600
1/30/25,19:15,10,146,0,1,4,0,1711,0,1600
1/30/25,19:30,11,166,1,1,4,0,1711,0,1600
1/30/25,19:30,11,122,0,1,4,0,1711,0,1600
1/30/25,19:45,12,171,1,1,4,0,1711,0,1600
1/30/25,19:45,12,133,0,1,4,0,1711,0,1600
1/31/25,17:00,1,113,1,1,1,0,1711,0,1600
1/31/25,17:00,1,104,0,1,1,0,1711,0,1600
1/31/25,17:15,2,145,1,1,1,0,1711,0,1600
1/31/25,17:15,2,103,0,1,1,0,1711,0,1600
1/31/25,17:30,3,143,1,1,1,0,1711,0,1600
1/31/25,17:30,3,94,0,1,1,0,1711,0,1600
1/31/25,17:45,4,139,1,1,1,0,1711,0,1600
1/31/25,17:45,4,105,0,1,1,0,1711,0,1600
1/31/25,18:00,5,212,1,1,1,0,1711,0,1600
1/31/25,18:00,5,215,0,1,1,0,1711,0,1600
1/31/25,18:15,6,262,1,1,1,0,1711,0,1600
1/31/25,18:15,6,179,0,1,1,0,1711,0,1600
1/31/25,18:30,7,251,1,1,1,0,1711,0,1600
1/31/25,18:30,7,214,0,1,1,0,1711,0,1600
1/31/25,18:45,8,107,1,1,1,0,1711,0,1600
1/31/25,18:45,8,105,0,1,1,0,1711,0,1600
1/31/25,19:00,9,137,1,1,1,0,1711,0,1600
1/31/25,19:00,9,100,0,1,1,0,1711,0,1600
1/31/25,19:15,10,110,1,1,1,0,1711,0,1600
1/31/25,19:15,10,95,0,1,1,0,1711,0,1600
1/31/25,19:30,11,128,1,1,1,0,1711,0,1600
1/31/25,19:30,11,112,0,1,1,0,1711,0,1600
1/31/25,19:45,12,136,1,1,1,0,1711,0,1600
1/31/25,19:45,12,98,0,1,1,0,1711,0,1600
2/3/25,17:00,1,117,1,2,2,0,1711,0,1600
2/3/25,17:00,1,88,0,2,2,0,1711,0,1600
2/3/25,17:15,2,146,1,2,2,0,1711,0,1600
2/3/25,17:15,2,120,0,2,2,0,1711,0,1600
2/3/25,17:30,3,162,1,2,2,0,1711,0,1600
2/3/25,17:30,3,94,0,2,2,0,1711,0,1600
2/3/25,17:45,4,127,1,2,2,0,1711,0,1600
2/3/25,17:45,4,122,0,2,2,0,1711,0,1600
2/3/25,18:00,5,286,1,2,2,0,1711,0,1600
2/3/25,18:00,5,235,0,2,2,0,1711,0,1600
2/3/25,18:15,6,273,1,2,2,0,1711,0,1600
2/3/25,18:15,6,250,0,2,2,0,1711,0,1600
2/3/25,18:30,7,286,1,2,2,0,1711,0,1600
2/3/25,18:30,7,197,0,2,2,0,1711,0,1600
2/3/25,18:45,8,145,1,2,2,0,1711,0,1600
2/3/25,18:45,8,109,0,2,2,0,1711,0,1600
2/3/25,19:00,9,145,1,2,2,0,1711,0,1600
2/3/25,19:00,9,87,0,2,2,0,1711,0,1600
2/3/25,19:15,10,156,1,2,2,0,1711,0,1600
2/3/25,19:15,10,90,0,2,2,0,1711,0,1600
2/3/25,19:30,11,165,1,2,2,0,1711,0,1600
2/3/25,19:30,11,123,0,2,2,0,1711,0,1600
2/3/25,19:45,12,145,1,2,2,0,1711,0,1600
2/3/25,19:45,12,91,0,2,2,0,1711,0,1600
2/4/25,17:00,1,143,1,2,1,0,1711,0,1600
2/4/25,17:00,1,95,0,2,1,0,1711,0,1600
2/4/25,17:15,2,136,1,2,1,0,1711,0,1600
2/4/25,17:15,2,80,0,2,1,0,1711,0,1600
2/4/25,17:30,3,157,1,2,1,0,1711,0,1600
2/4/25,17:30,3,128,0,2,1,0,1711,0,1600
2/4/25,17:45,4,139,1,2,1,0,1711,0,1600
2/4/25,17:45,4,115,0,2,1,0,1711,0,1600
2/4/25,18:00,5,259,1,2,1,0,1711,0,1600
2/4/25,18:00,5,201,0,2,1,0,1711,0,1600
2/4/25,18:15,6,246,1,2,1,0,1711,0,1600
2/4/25,18:15,6,216,0,2,1,0,1711,0,1600
2/4/25,18:30,7,222,1,2,1,0,1711,0,1600
2/4/25,18:30,7,208,0,2,1,0,1711,0,1600
2/4/25,18:45,8,117,1,2,1,0,1711,0,1600
2/4/25,18:45,8,96,0,2,1,0,1711,0,1600
2/4/25,19:00,9,117,1,2,1,0,1711,0,1600
2/4/25,19:00,9,107,0,2,1,0,1711,0,1600
2/4/25,19:15,10,115,1,2,1,0,1711,0,1600
2/4/25,19:15,10,100,0,2,1,0,1711,0,1600
2/4/25,19:30,11,118,1,2,1,0,1711,0,1600
2/4/25,19:30,11,108,0,2,1,0,1711,0,1600
2/4/25,19:45,12,137,1,2,1,0,1711,0,1600
2/4/25,19:45,12,103,0,2,1,0,1711,0,1600
2/5/25,17:00,1,112,1,2,1,0,1711,0,1600
2/5/25,17:00,1,98,0,2,1,0,1711,0,1600
2/5/25,17:15,2,153,1,2,1,0,1711,0,1600
2/5/25,17:15,2,76,0,2,1,0,1711,0,1600
2/5/25,17:30,3,138,1,2,1,0,1711,0,1600
2/5/25,17:30,3,121,0,2,1,0,1711,0,1600
2/5/25,17:45,4,128,1,2,1,0,1711,0,1600
2/5/25,17:45,4,101,0,2,1,0,1711,0,1600
2/5/25,18:00,5,225,1,2,1,0,1711,0,1600
2/5/25,18:00,5,193,0,2,1,0,1711,0,1600
2/5/25,18:15,6,259,1,2,1,0,1711,0,1600
2/5/25,18:15,6,227,0,2,1,0,1711,0,1600
2/5/25,18:30,7,230,1,2,1,0,1711,0,1600
2/5/25,18:30,7,202,0,2,1,0,1711,0,1600
2/5/25,18:45,8,168,1,2,1,0,1711,0,1600
2/5/25,18:45,8,101,0,2,1,0,1711,0,1600
2/5/25,19:00,9,164,1,2,1,0,1711,0,1600
2/5/25,19:00,9,111,0,2,1,0,1711,0,1600
2/5/25,19:15,10,128,1,2,1,0,1711,0,1600
2/5/25,19:15,10,112,0,2,1,0,1711,0,1600
2/5/25,19:30,11,146,1,2,1,0,1711,0,1600
2/5/25,19:30,11,94,0,2,1,0,1711,0,1600
2/5/25,19:45,12,153,1,2,1,0,1711,0,1600
2/5/25,19:45,12,101,0,2,1,0,1711,0,1600
2/6/25,17:00,1,150,1,2,2,0,1711,0,1600
2/6/25,17:00,1,112,0,2,2,0,1711,0,1600
2/6/25,17:15,2,157,1,2,2,0,1711,0,1600
2/6/25,17:15,2,124,0,2,2,0,1711,0,1600
2/6/25,17:30,3,147,1,2,2,0,1711,0,1600
2/6/25,17:30,3,111,0,2,2,0,1711,0,1600
2/6/25,17:45,4,137,1,2,2,0,1711,0,1600
2/6/25,17:45,4,118,0,2,2,0,1711,0,1600
2/6/25,18:00,5,267,1,2,2,0,1711,0,1600
2/6/25,18:00,5,242,0,2,2,0,1711,0,1600
2/6/25,18:15,6,280,1,2,2,0,1711,0,1600
2/6/25,18:15,6,238,0,2,2,0,1711,0,1600
2/6/25,18:30,7,224,1,2,2,0,1711,0,1600
2/6/25,18:30,7,174,0,2,2,0,1711,0,1600
2/6/25,18:45,8,155,1,2,2,0,1711,0,1600
2/6/25,18:45,8,139,0,2,2,0,1711,0,1600
2/6/25,19:00,9,145,1,2,2,0,1711,0,1600
2/6/25,19:00,9,134,0,2,2,0,1711,0,1600
2/6/25,19:15,10,160,1,2,2,0,1711,0,1600
2/6/25,19:15,10,110,0,2,2,0,1711,0,1600
2/6/25,19:30,11,143,1,2,2,0,1711,0,1600
2/6/25,19:30,11,111,0,2,2,0,1711,0,1600
2/6/25,19:45,12,140,1,2,2,0,1711,0,1600
2/6/25,19:45,12,113,0,2,2,0,1711,0,1600
2/7/25,17:00,1,210,1,2,3,0,1711,0,1600
2/7/25,17:00,1,115,0,2,3,0,1711,0,1600
2/7/25,17:15,2,128,1,2,3,0,1711,0,1600
2/7/25,17:15,2,114,0,2,3,0,1711,0,1600
2/7/25,17:30,3,164,1,2,3,0,1711,0,1600
2/7/25,17:30,3,129,0,2,3,0,1711,0,1600
2/7/25,17:45,4,152,1,2,3,0,1711,0,1600
2/7/25,17:45,4,109,0,2,3,0,1711,0,1600
2/7/25,18:00,5,267,1,2,3,0,1711,0,1600
2/7/25,18:00,5,250,0,2,3,0,1711,0,1600
2/7/25,18:15,6,242,1,2,3,0,1711,0,1600
2/7/25,18:15,6,248,0,2,3,0,1711,0,1600
2/7/25,18:30,7,316,1,2,3,0,1711,0,1600
2/7/25,18:30,7,227,0,2,3,0,1711,0,1600
2/7/25,18:45,8,171,1,2,3,0,1711,0,1600
2/7/25,18:45,8,131,0,2,3,0,1711,0,1600
2/7/25,19:00,9,174,1,2,3,0,1711,0,1600
2/7/25,19:00,9,110,0,2,3,0,1711,0,1600
2/7/25,19:15,10,148,1,2,3,0,1711,0,1600
2/7/25,19:15,10,143,0,2,3,0,1711,0,1600
2/7/25,19:30,11,161,1,2,3,0,1711,0,1600
2/7/25,19:30,11,108,0,2,3,0,1711,0,1600
2/7/25,19:45,12,159,1,2,3,0,1711,0,1600
2/7/25,19:45,12,109,0,2,3,0,1711,0,1600
2/10/25,17:00,1,130,1,2,1,0,1711,0,1600
2/10/25,17:00,1,107,0,2,1,0,1711,0,1600
2/10/25,17:15,2,122,1,2,1,0,1711,0,1600
2/10/25,17:15,2,95,0,2,1,0,1711,0,1600
2/10/25,17:30,3,114,1,2,1,0,1711,0,1600
2/10/25,17:30,3,113,0,2,1,0,1711,0,1600
2/10/25,17:45,4,95,1,2,1,0,1711,0,1600
2/10/25,17:45,4,95,0,2,1,0,1711,0,1600
2/10/25,18:00,5,251,1,2,1,0,1711,0,1600
2/10/25,18:00,5,211,0,2,1,0,1711,0,1600
2/10/25,18:15,6,225,1,2,1,0,1711,0,1600
2/10/25,18:15,6,185,0,2,1,0,1711,0,1600
2/10/25,18:30,7,261,1,2,1,0,1711,0,1600
2/10/25,18:30,7,215,0,2,1,0,1711,0,1600
2/10/25,18:45,8,115,1,2,1,0,1711,0,1600
2/10/25,18:45,8,107,0,2,1,0,1711,0,1600
2/10/25,19:00,9,111,1,2,1,0,1711,0,1600
2/10/25,19:00,9,96,0,2,1,0,1711,0,1600
2/10/25,19:15,10,116,1,2,1,0,1711,0,1600
2/10/25,19:15,10,113,0,2,1,0,1711,0,1600
2/10/25,19:30,11,137,1,2,1,0,1711,0,1600
2/10/25,19:30,11,116,0,2,1,0,1711,0,1600
2/10/25,19:45,12,129,1,2,1,0,1711,0,1600
2/10/25,19:45,12,76,0,2,1,0,1711,0,1600
2/11/25,17:00,1,185,1,2,4,0,1711,0,1600
2/11/25,17:00,1,121,0,2,4,0,1711,0,1600
2/11/25,17:15,2,189,1,2,4,0,1711,0,1600
2/11/25,17:15,2,138,0,2,4,0,1711,0,1600
2/11/25,17:30,3,212,1,2,4,0,1711,0,1600
2/11/25,17:30,3,115,0,2,4,0,1711,0,1600
2/11/25,17:45,4,183,1,2,4,0,1711,0,1600
2/11/25,17:45,4,117,0,2,4,0,1711,0,1600
2/11/25,18:00,5,335,1,2,4,0,1711,0,1600
2/11/25,18:00,5,250,0,2,4,0,1711,0,1600
2/11/25,18:15,6,341,1,2,4,0,1711,0,1600
2/11/25,18:15,6,250,0,2,4,0,1711,0,1600
2/11/25,18:30,7,350,1,2,4,0,1711,0,1600
2/11/25,18:30,7,227,0,2,4,0,1711,0,1600
2/11/25,18:45,8,200,1,2,4,0,1711,0,1600
2/11/25,18:45,8,143,0,2,4,0,1711,0,1600
2/11/25,19:00,9,171,1,2,4,0,1711,0,1600
2/11/25,19:00,9,108,0,2,4,0,1711,0,1600
2/11/25,19:15,10,188,1,2,4,0,1711,0,1600
2/11/25,19:15,10,130,0,2,4,0,1711,0,1600
2/11/25,19:30,11,171,1,2,4,0,1711,0,1600
2/11/25,19:30,11,118,0,2,4,0,1711,0,1600
2/11/25,19:45,12,183,1,2,4,0,1711,0,1600
2/11/25,19:45,12,137,0,2,4,0,1711,0,1600
2/12/25,17:00,1,141,1,2,2,0,1711,0,1600
2/12/25,17:00,1,94,0,2,2,0,1711,0,1600
2/12/25,17:15,2,150,1,2,2,0,1711,0,1600
2/12/25,17:15,2,92,0,2,2,0,1711,0,1600
2/12/25,17:30,3,148,1,2,2,0,1711,0,1600
2/12/25,17:30,3,97,0,2,2,0,1711,0,1600
2/12/25,17:45,4,130,1,2,2,0,1711,0,1600
2/12/25,17:45,4,131,0,2,2,0,1711,0,1600
2/12/25,18:00,5,254,1,2,2,0,1711,0,1600
2/12/25,18:00,5,226,0,2,2,0,1711,0,1600
2/12/25,18:15,6,294,1,2,2,0,1711,0,1600
2/12/25,18:15,6,208,0,2,2,0,1711,0,1600
2/12/25,18:30,7,257,1,2,2,0,1711,0,1600
2/12/25,18:30,7,204,0,2,2,0,1711,0,1600
2/12/25,18:45,8,132,1,2,2,0,1711,0,1600
2/12/25,18:45,8,95,0,2,2,0,1711,0,1600
2/12/25,19:00,9,149,1,2,2,0,1711,0,1600
2/12/25,19:00,9,106,0,2,2,0,1711,0,1600
2/12/25,19:15,10,149,1,2,2,0,1711,0,1600
2/12/25,19:15,10,112,0,2,2,0,1711,0,1600
2/12/25,19:30,11,139,1,2,2,0,1711,0,1600
2/12/25,19:30,11,125,0,2,2,0,1711,0,1600
2/12/25,19:45,12,82,1,2,2,0,1711,0,1600
2/12/25,19:45,12,135,0,2,2,0,1711,0,1600
2/13/25,17:00,1,179,1,2,3,0,1711,0,1600
2/13/25,17:00,1,99,0,2,3,0,1711,0,1600
2/13/25,17:15,2,120,1,2,3,0,1711,0,1600
2/13/25,17:15,2,108,0,2,3,0,1711,0,1600
2/13/25,17:30,3,152,1,2,3,0,1711,0,1600
2/13/25,17:30,3,136,0,2,3,0,1711,0,1600
2/13/25,17:45,4,158,1,2,3,0,1711,0,1600
2/13/25,17:45,4,124,0,2,3,0,1711,0,1600
